"","lon","lat"
"1",-17.2081164846571,14.799983542937
"2",-17.1704530719165,14.7081578384489
"3",-17.2429375199499,14.825537634619
"4",-17.1058389630626,14.8686830329223
"5",-17.0455870038565,14.7578410219157
"6",-17.0752072258325,14.628391165608
"7",-16.8935573577208,14.6945676755714
"8",-16.7853279571168,14.8070113054463
"9",-16.9834698953795,14.8895046580665
"10",-17.0158715093956,14.9663296671012
"11",-16.8312469583799,15.2036766163159
"12",-16.8812456238379,15.0261171798424
"13",-16.892735954507,14.957242569522
"14",-16.7124244413946,15.1332738309755
"15",-16.5275787876947,15.1314154738902
"16",-16.6226150704398,15.0274297666641
"17",-16.4232533330509,15.2478571437546
"18",-16.302417552818,15.1810488229343
"19",-16.242867718568,15.0344779322631
"20",-16.3669316355204,15.0598447072961
"21",-16.409997108405,15.1110804982728
"22",-16.7344734682591,14.9865375928337
"23",-16.8227503362184,14.9216920099487
"24",-16.68259299099,14.8329000853427
"25",-16.6618847192112,14.710555163175
"26",-16.7315682095917,14.7096227624701
"27",-16.6069203652803,14.5623133224004
"28",-16.6954884539915,14.4440950290331
"29",-16.8270787435521,14.4356046763666
"30",-16.8557573384724,14.6008885786519
"31",-16.9953970003262,14.5327851962798
"32",-16.7914105259049,14.2590961866706
"33",-16.7427792450046,14.5525303722762
"34",-16.91758308505,14.3920736489206
"35",-15.5326129788614,14.7616528904344
"36",-15.6726318315166,14.788067031358
"37",-15.8158048264666,14.7471381031078
"38",-15.9027542048989,14.6954245965527
"39",-15.8453935215157,14.6330874874267
"40",-15.9416835932165,14.5636126475201
"41",-16.0074205983186,14.6216155535566
"42",-15.9848976199462,14.6803479623024
"43",-15.9858752716859,14.7030800655383
"44",-16.0473032437379,14.7175194814472
"45",-16.0077821760254,14.7741326411742
"46",-16.0140555985747,14.8775288751625
"47",-16.0691213384268,14.8314126716923
"48",-15.9921366453762,14.9457845094933
"49",-16.1392052618016,14.5927657842711
"50",-16.1607405573573,14.6672892405183
"51",-16.2970340556092,14.6246180904241
"52",-16.2270950483078,14.7270854557896
"53",-16.1166173809954,14.7405056395145
"54",-16.2904306211771,14.7894531564429
"55",-16.2079543746581,14.8844830938158
"56",-16.134247354774,14.8765793829829
"57",-16.4355463498976,14.6433331060438
"58",-16.5772328144745,14.6422712944844
"59",-16.5519159536121,14.6930203683413
"60",-16.3633698735951,14.7268801549596
"61",-16.4923600073097,14.7418997961382
"62",-16.5988971805405,14.8012358720534
"63",-16.5160960980059,14.819779561629
"64",-16.4200674982189,14.8424980125203
"65",-16.3050873076365,14.8720276097477
"66",-16.3367882299943,14.9188604858014
"67",-16.3127721749895,14.9737209593879
"68",-16.4131448204772,14.9752356573804
"69",-16.4925917504469,14.9386133993472
"70",-16.5996343947206,14.9134046832629
"71",-15.83420839576,14.8684469302405
"72",-15.6749484863918,14.6394023283553
"73",-16.4574412076543,14.5417873121635
"74",-16.3585234842848,14.5497164765781
"75",-16.4991617408693,14.4632191026676
"76",-16.0530498866712,14.4339054182706
"77",-15.9661048197391,14.494986469009
"78",-16.6241385094552,14.3991378480266
"79",-16.2057750129647,14.3743287270561
"80",-16.5894047765332,14.2767646047804
"81",-16.6106134239873,14.1981938386211
"82",-16.6589287403927,14.1014892356704
"83",-16.7421576332589,14.0181273207904
"84",-16.3901551755763,14.4365556696679
"85",-16.1446114848826,14.4748490243275
"86",-16.4898788362611,14.3343215695136
"87",-16.279651284725,14.4463561610538
"88",-15.7932112119529,14.4999439752595
"89",-16.350676707515,14.2861338026895
"90",-16.2319797130331,14.5331424005712
"91",-16.7114443741068,13.9082163971983
"92",-16.4998596852324,13.7424372571397
"93",-16.3291483043644,13.8058575274696
"94",-16.2302481158545,13.7146224385642
"95",-16.3247072983201,13.6422043054894
"96",-16.2874849055112,14.0003667776219
"97",-16.2426519476514,13.9249032748961
"98",-16.4391711091668,14.1055363146302
"99",-16.3729619415118,14.0462320073213
"100",-16.5992472414596,13.8703998652341
"101",-16.558419891931,14.0302217764804
"102",-16.3644725793043,13.9308682632791
"103",-16.459840501502,15.7336950911778
"104",-16.306643261566,15.7117315783814
"105",-15.7141571255943,15.977315053008
"106",-16.1812319053919,15.8433613063436
"107",-15.9502956749765,15.9386821746833
"108",-16.222860954968,15.6375926821153
"109",-16.1143818169049,15.6510408772876
"110",-16.2924112251306,15.5640764558291
"111",-16.1880713220455,15.4969619192218
"112",-15.7506162668278,15.6710196675896
"113",-15.9136913775521,15.7452896781284
"114",-15.9984301263301,15.6251939273245
"115",-15.9840969528556,15.5228200029635
"116",-16.0560160075029,15.4360072741569
"117",-15.8529932986688,15.4588363958258
"118",-16.5651098974974,15.5462935200389
"119",-16.5348131795307,15.4105455916538
"120",-16.3176614503936,15.4416173131228
"121",-16.1882666739957,15.3730523585667
"122",-16.6477554914148,15.329238647799
"123",-16.0582358224543,15.3405522112943
"124",-16.5545748831746,15.270958303518
"125",-16.2057869008251,15.2604056642954
"126",-16.4039948929745,15.5237794191753
"127",-16.3298569780395,15.3448611291959
"128",-16.0678843177344,15.2120307935659
"129",-16.1421311707441,15.1174200660561
"130",-16.1908832224074,15.1645788018245
"131",-16.0392336251979,15.0524962776983
"132",-15.8781173722314,15.0734410300157
"133",-15.9848020271035,15.2709666664703
"134",-15.8782489423621,15.2541893630405
"135",-15.6869948273116,15.40232386283
"136",-15.658152721014,15.0282282524606
"137",-15.5758395128745,15.2004945335293
"138",-15.4597954642865,15.3413728648187
"139",-15.443251123718,15.1385925502977
"140",-15.4256343470013,15.5113892603159
"141",-15.4852057970388,15.7407469896781
"142",-15.2761814260307,15.6280814490791
"143",-15.1619261725418,15.8527308090919
"144",-15.1827907406888,15.4350853220496
"145",-14.9262947256365,15.5327824449487
"146",-14.7635650487823,15.8029412848937
"147",-14.8214651903877,15.2591341142686
"148",-15.1816245104876,15.1356591400996
"149",-15.2860497370347,14.8555256250421
"150",-14.9601486890661,14.8615605723692
"151",-15.7547128993583,14.3212770190391
"152",-15.9830438947945,14.2955830502189
"153",-15.8623890630022,14.3101556883793
"154",-16.1747414558628,14.3225355479228
"155",-16.0703833967873,14.3287079027216
"156",-16.2908027269996,14.2220755795683
"157",-16.1731462368016,14.2225423172158
"158",-15.9957592711039,14.1983751849353
"159",-15.8983111273379,14.1781666641924
"160",-15.9702594883916,14.0769976568025
"161",-16.1769342829812,14.0745578692327
"162",-16.0674909459593,13.9538807569535
"163",-15.7815858134936,13.9372859001037
"164",-16.1487416351579,13.9259237099171
"165",-15.9497430554862,13.9483025250417
"166",-15.9458974111548,14.3895396850315
"167",-16.0808864428879,14.249810261144
"168",-15.7326817906172,14.4307694149366
"169",-15.7543483668617,13.8245028263257
"170",-16.1789424370638,13.8032914206649
"171",-15.9790635246433,13.8335521244675
"172",-16.0933493116619,13.8309299733476
"173",-15.9062048106793,13.7714769306407
"174",-15.5738312142826,13.7547981774472
"175",-15.4826083880412,13.7102070953382
"176",-16.0819788192105,13.7033817034357
"177",-15.9694691662962,13.6571077335703
"178",-15.8178692718534,13.6631731914659
"179",-15.6225772108733,13.6378288578365
"180",-15.845518585326,13.8248332439101
"181",-15.7116552342181,13.7238416821431
"182",-15.5316705733551,14.3006846311075
"183",-15.2691325468461,14.5682088283874
"184",-15.4204415525736,13.8440957707626
"185",-15.7239758268433,14.1007539549489
"186",-15.3141223742052,14.2422097856109
"187",-15.2555857705816,13.9481439615738
"188",-14.7656171335033,13.9052342600086
"189",-14.9377171036169,14.4142939632325
"190",-15.5714653228488,14.4348738466247
"191",-14.745165815798,14.0300137540678
"192",-15.4903354237162,14.1382166120458
"193",-15.4511848773824,13.9912358457486
"194",-15.79585604893,14.1581309182942
"195",-15.5012794853276,14.5847816223587
"196",-14.7263994291977,14.1895497362085
"197",-15.6384513404982,13.8816342184758
"198",-14.9778515555998,14.087132304598
"199",-15.5455501427601,13.9150415412867
"200",-15.2112908495904,13.8316453365219
"201",-15.0797002384085,13.9861154687152
"202",-15.129726728954,14.2906949240969
"203",-15.6248818534734,14.0111404878779
"204",-15.2046237717901,14.3905152931305
"205",-14.7261815962777,14.4528785794411
"206",-15.2448607496366,14.0969296125333
"207",-14.9321485253364,13.8702097943373
"208",-15.7245858531715,13.9853083506432
"209",-15.7054741306771,14.2106907915662
"210",-15.4798770020944,16.4395890122197
"211",-14.2356132182133,15.7943529623228
"212",-16.2197582137127,16.3008226490917
"213",-14.5063250520437,16.3728606047147
"214",-14.4136599059468,16.1741452510662
"215",-15.2503999992559,16.2747527547979
"216",-16.2744266474303,15.956822324032
"217",-14.7013624385907,16.2662577067179
"218",-16.3987057471943,15.9962342543096
"219",-14.8531161020596,16.3501725561887
"220",-15.5895381144114,16.1782402832524
"221",-14.0278701869524,15.8165008389566
"222",-14.219967693093,16.1929608529397
"223",-14.0659971525731,16.187899744084
"224",-15.0350861199147,16.3223709364614
"225",-16.4786215486089,15.8849905654015
"226",-16.0103628889045,16.1726028536828
"227",-15.8996638282742,16.4317400577021
"228",-14.4080514982636,13.1607768422483
"229",-14.6931216101647,12.8591877211762
"230",-14.7951592505196,12.9617769315785
"231",-13.8854187104996,13.0122180052912
"232",-15.1817433983729,13.2938805312567
"233",-14.474409195935,12.7348851720538
"234",-14.4831188446703,12.9141450143456
"235",-14.5824072313923,13.2550746473523
"236",-14.9084946441995,12.8220388442811
"237",-14.5651862386388,13.086344678829
"238",-14.7515527885401,12.7404734406591
"239",-14.228043314378,13.1249927625315
"240",-14.0523768860917,12.9162073275499
"241",-14.9962153111907,13.4081599877477
"242",-14.8216432189774,13.1156998762406
"243",-13.6132770213128,12.865898176379
"244",-14.3271462037981,12.9032585607036
"245",-14.2137457056681,12.9380805120316
"246",-14.9390916774251,12.7227497324149
"247",-13.7184916470602,13.1381158023374
"248",-15.0941577373785,13.1594916707177
"249",-14.076589544818,13.2146570839895
"250",-14.7159182329614,13.2734412300563
"251",-14.1680055839675,12.7452687325279
"252",-13.967021633714,12.7723417451688
"253",-13.7990414798656,12.7626620644919
"254",-15.0211819567281,12.9115281753968
"255",-14.0481314973334,13.0833607026822
"256",-13.8507707877751,13.2854515088589
"257",-15.0581468531228,12.7606795696088
"258",-15.080716634104,13.0028302508742
"259",-15.847775845559,12.5068841496895
"260",-15.8256983420515,12.6550313736849
"261",-15.5737166519986,13.1268159383017
"262",-15.728000053052,13.0605324484216
"263",-15.7862131571221,13.1708222321265
"264",-15.9211801188808,12.5603414801701
"265",-15.4430326903109,12.7647691084211
"266",-15.2599226836321,12.7884472324882
"267",-15.6524549422982,12.8525573349207
"268",-15.5196075315871,12.5494337905982
"269",-15.6856588679748,13.3028072392576
"270",-15.2674012756723,12.6924237141185
"271",-15.3441169166694,12.8972348932449
"272",-15.4265092376613,12.916092170265
"273",-15.2270688696954,12.9645568377953
"274",-15.8335914991603,12.830018564006
"275",-15.4657735161789,12.6013337122156
"276",-15.7314380978578,12.5201520398609
"277",-15.4310280464722,13.2640765383725
"278",-15.6172748633554,12.4885351880682
"279",-15.3948026129981,12.6519713141713
"280",-15.6378363154446,12.6437888061318
"281",-15.9601050745286,12.7184749227438
"282",-15.5834640926268,13.2453335913163
"283",-15.8519914080104,13.0093042334261
"284",-15.1888915376735,12.85331201105
"285",-15.9145283461484,13.0335867345301
"286",-15.3870044278661,13.0845189215655
"287",-15.6151463459933,12.9689836673045
"288",-15.5886923912494,12.7744719431872
"289",-15.4866240410822,12.6857231653994
"290",-15.9431821555902,12.8268941686829
"291",-15.7197976510821,13.2111438341304
"292",-16.7137843791998,12.4541702735544
"293",-16.5579580534252,12.4586731968199
"294",-16.5336119291542,12.3853573684694
"295",-16.5959943657189,12.5637516542821
"296",-16.0200052186423,13.0234941643644
"297",-16.2469446696395,13.1044497003964
"298",-16.1575924137273,12.9707627267202
"299",-16.2914758825912,12.9561719381209
"300",-16.0645127865713,12.781884449884
"301",-16.1414084645663,12.677433823486
"302",-16.2840574635014,12.6885194753377
"303",-16.2279679447794,12.8362439091282
"304",-16.568129149936,13.0895976765511
"305",-16.4538656942262,12.9652108621241
"306",-16.6874646973098,12.7952064324184
"307",-16.5015512778078,12.8696492156391
"308",-16.3747005900734,12.8263421470413
"309",-16.5259287011336,12.7815276962892
"310",-16.3911167776856,12.7621712010644
"311",-16.4691909413854,12.657972297627
"312",-16.426796464492,12.5400041902238
"313",-16.2347513109857,12.5550065346803
"314",-16.3621763889086,12.4394979084985
"315",-16.0793797405011,12.4904980347445
"316",-16.0359192985063,12.5801017188561
"317",-12.2241605332815,12.6095834232205
"318",-11.6997236692701,12.8334297681789
"319",-12.5556713739737,12.456372449014
"320",-12.7839658327802,12.6617094766311
"321",-11.9675105563765,12.5674888277237
"322",-12.2986097000404,12.3938751790905
"323",-12.9109310306646,12.5885474538449
"324",-12.0701434956974,12.4261142152615
"325",-12.6601280463895,12.5610959903622
"326",-11.9571017646416,13.1705760330544
"327",-11.6006421162785,12.5167606180988
"328",-11.6891156834065,13.1563069802685
"329",-12.7854193542281,12.8295538529098
"330",-13.0277395729577,12.6743630547338
"331",-12.216670516867,13.1716968053707
"332",-12.4136120255836,12.9096646710187
"333",-13.8202370147357,14.1568730419837
"334",-13.6194229934391,13.6711300325619
"335",-13.7693686555809,13.8718610524436
"336",-13.5515224451685,13.4539936140626
"337",-13.1059626252035,13.1507662307578
"338",-14.2405211268805,13.6110676039305
"339",-13.9473347796716,13.6942081913846
"340",-14.4730411627531,13.6703371876172
"341",-14.4141000704714,14.4688008920495
"342",-14.5130272770826,13.9922653105092
"343",-14.4356124541385,13.8465782030039
"344",-14.4087660404865,14.2397609848971
"345",-14.0508343407943,14.302486755928
"346",-14.2762026816454,13.9222895104229
"347",-14.6190269128133,13.8146275191891
"348",-14.7216948986459,13.717486865579
"349",-13.4506559013643,14.0604688070304
"350",-12.8848044748174,13.7832241062236
"351",-12.5457700205764,13.6321067758498
"352",-12.4324977952768,13.3858584816744
"353",-13.2187976568412,13.6221562876378
"354",-13.1417203663005,13.9551727101274
"355",-13.3855133774858,13.8012700983444
"356",-12.9531070547738,13.5504106413315
"357",-12.5434652898866,13.8877902664567
"358",-12.792089757707,14.1434538026783
"359",-12.5306817678336,14.0865849388192
"360",-12.8451746767505,14.4105960648943
"361",-13.3451276679198,14.3605738943868
"362",-12.5563798893672,14.9738073131219
"363",-12.0728893087334,13.9415472254162
"364",-12.1432062472742,13.5576889134691
"365",-12.2593753316313,13.9050047188881
"366",-12.1250002474234,14.2447285022288
"367",-12.3584909494362,14.5060261068618
"368",-12.3386082891745,14.2357878847691
"369",-12.2657888139532,14.7026740321584
"370",-12.4732646624982,14.7549386304139
"371",-13.5699723044713,15.5523632313829
"372",-13.8572392668329,15.8506944718428
"373",-13.3769934327118,15.7420617297734
"374",-13.4403301060494,15.924584673596
"375",-13.5818325484599,15.8625380503319
"376",-13.7106987196199,15.8875115151691
"377",-13.9697677416728,15.0542670068832
"378",-14.4940998046729,14.8029499245909
"379",-14.5932954874764,15.5941985174885
"380",-12.7184566982536,14.980407256774
"381",-12.862304269828,14.8501444321677
"382",-13.1008027384144,15.0241058546748
"383",-12.9494835272808,15.3114914705441
"384",-13.3825642429274,14.9718811624798
"385",-16.8794297537093,14.8005840691622
"386",-17.3985228047814,14.6669613584158
"387",-17.4362309246568,14.6692648526942
"388",-17.4489062410649,14.6822649376933
"389",-17.4529159074791,14.6895142689341
"390",-17.4646204769423,14.6921058151842
"391",-17.4536132369695,14.7044090136076
"392",-17.449587201394,14.7114657842996
"393",-17.4439660359755,14.7123399969425
"394",-17.4317182998937,14.7134196327973
"395",-17.4636368481675,14.721345346391
"396",-17.4527522413255,14.7233425784692
"397",-17.4887970084548,14.723398205751
"398",-17.5133640132512,14.7444948420657
"399",-17.4799055433381,14.7479821879049
"400",-17.4713414708171,14.7087957253794
"401",-17.4556003485318,14.7367120432731
"402",-17.441072387594,14.7476206434217
"403",-17.4420928422826,14.7577475216923
"404",-17.4290619231876,14.7685238938166
"405",-17.35124255687,14.7823201702067
"406",-17.3599439719417,14.7678354604772
"407",-17.3326085511078,14.7996024923103
"408",-17.3110439818704,14.7857057533327
"409",-17.3944259372526,14.7610930045957
"410",-17.3878783314589,14.757294023447
"411",-17.3998428510325,14.7507971573674
"412",-17.4111340560324,14.7408811785618
"413",-17.3808812801944,14.7674642128317
"414",-17.3824519104917,14.7531320622684
"415",-17.3871768575015,14.7471000311805
"416",-17.3712398783002,14.7423861132616
"417",-17.3689514706297,14.7495720849692
"418",-17.3542963494415,14.7564606393641
"419",-17.3742487449288,14.7571978130305
"420",-17.3222094633292,14.7462709771916
"421",-17.2699871501728,14.7310935639481
"422",-17.2544987545467,14.7206427896722
"423",-17.2907566437597,14.7324707570941
"424",-17.4136624895826,14.7622130525146
"425",-17.394641923384,14.7760742508387
"426",-17.3855915193711,14.7821876389875
"427",-17.3713624957548,14.785974165506
"428",-17.3825100104998,14.7711777038239
"429",-16.94118213122,14.8189998392238
"430",-16.9183971229231,14.7723182934738
"431",-16.9492902011278,14.7771565277511
